tif_name,tif_year,start_year,end_year,tif_number,property_tax_extraction,cumulative_property_tax_extraction,transfers_in,cumulative_transfers_in,expenses,fund_balance_end,transfers_out,distribution,admin_costs,finance_costs,bank
ChicagoCentralPark,2012,2002,2026,115,5787328,44452750,7089795,43902942,13686615,68110028,0,0,110141,11058988,Wells Fargo Bank
ChicagoKingsbury,2012,2000,2024,94,15359111,102901088,0,0,3427704,35641495,0,1152000,294634,0,
ChicagoLakeside,2012,2010,2034,170,0,0,0,0,0,0,0,0,0,0,
ClarkMontrose,2012,1999,2022,70,2528834,18548777,0,2000000,2215721,0,0,610000,46764,0,
ClarkRidge,2012,1999,2022,74,2035241,17517861,0,0,2461002,8872079,0,685000,36118,0,
CiceroArcher,2012,2000,2024,96,889745,7636369,0,0,114741,6925878,0,389000,14721,0,
Commercial,2012,2002,2026,128,1524172,13557105,0,0,274376,10413847,0,1369000,27488,0,
DevonSheridan,2012,2004,2028,134,348309,4056439,0,0,1320261,1254578,0,48000,0,0,
DevonWestern,2012,1999,2023,76,2793280,24923492,0,0,898547,7967156,1539900,747000,51035,0,
DiverseyNarragansett,2012,2003,2027,129,2503001,15474403,0,0,2473258,2213477,0,21000,35420,0,
DivisionHoman,2012,2001,2025,107,1439963,10059132,0,0,694774,7451105,0,111000,26125,0,
DivisionHooker,2012,1996,2012,17,155631,3356847,0,0,5649,1771293,0,287000,0,0,
DivisionNorthBranch,2012,1991,2012,18,233727,4271692,0,0,8514,682904,0,30000,0,0,
Drexel,2012,2002,2026,122,393627,2011894,0,0,564296,183635,0,0,0,0,
EastmanNorthBranch,2012,1993,2012,19,156439,2645187,0,0,6504,1588233,0,274000,0,0,
EdgewaterAshland,2012,2003,2027,130,227534,4418389,0,0,66357,1675111,0,262000,0,0,
ElstonArmstrong,2012,2007,2031,153,194177,2044033,0,0,258913,1522099,0,113000,0,0,
EnglewoodMall,2012,1989,2013,21,343191,7720520,0,0,125033,4817047,0,503000,0,0,
EnglewoodNeighborhood,2012,2001,2025,106,4433578,37040984,0,0,3971266,24159463,0,414000,81155,0,
Ewing,2012,2010,2034,169,88916,304894,0,2073456,169947,722080,0,0,0,0,
FullertonMilwaukee,2012,2000,2024,87,7185608,52623150,0,52044,7514897,23134413,0,415000,127412,2984326,Wells Fargo Bank
GalewoodArmitage,2012,1999,2022,71,2911084,20532329,2091841,6594010,3508265,23481280,0,0,51398,2511807,Wells Fargo Bank
GooseIsland,2012,1996,2019,23,4362140,37639282,0,0,2342902,12891725,0,668000,65826,1982081,Amalgamated Bank
GooseIsland,2012,1996,2019,23,4362140,37639282,0,0,2342902,12891725,0,668000,65826,1982081,Amalgamated Bank
GreaterSouthwestEast,2012,1999,2023,66,0,7467902,0,0,321553,0,0,201000,12973,0,
GreaterSouthwestWest,2012,2000,2024,92,668190,12065049,0,0,457295,9000524,0,698679,0,0,
Harlem,2012,2007,2031,148,44388,984233,0,0,49397,671264,0,57000,0,0,
HarrisonCentral,2012,2006,2030,144,581368,3963887,0,950000,886980,1482249,0,0,11499,303200,Local Initiatives Support Corporation
HollywoodSheridan,2012,2007,2031,157,2740,2538153,0,4700000,818037,1425704,0,0,0,0,
HomanArthington,2012,1998,2021,24,513114,6411297,0,0,88464,5158883,0,147000,0,0,
HomanGrandTrunk,2012,1993,2012,25,259588,3435357,0,0,7490,2547077,0,496000,0,0,
HumboldtPark,2012,2001,2025,108,3073052,22355676,0,0,7434934,6777370,0,125000,56669,0,
IrvingParkElston,2012,2009,2033,165,124368,960712,0,0,9851,786837,0,0,0,0,
IrvingCicero,2012,1996,2020,27,620183,7636299,0,1291443,1038979,720812,0,0,0,633700,U.S. Bank National Assiociation
JeffersonPark,2012,1998,2021,57,984032,8270677,0,853000,879241,4443966,0,235000,18263,0,
JeffersonRoosevelt,2012,2000,2024,101,5018157,31242750,0,12500000,397244,15535928,0,837000,87583,0,
KennedyKimball,2012,2008,2032,160,169032,960544,0,0,0,721537,0,0,0,0,
Kinzie,2012,1998,2021,52,18787508,164511866,0,0,11710076,48824818,3939144,1064000,349885,0,
KostnerAvenue,2012,2008,2032,162,0,4337,0,0,1183,962,0,0,0,0,
LakeCalumet,2012,2000,2024,103,2127726,31094826,0,0,2245711,14638952,0,245000,39043,0,
Lakefront,2012,2002,2026,119,235102,1431322,0,0,484271,378983,0,93000,0,0,
LakesideClarendon,2012,2004,2012,137,3047,577262,0,0,3056,498779,0,54000,0,0,
LaSalleCentral,2012,2006,2030,147,0,88012519,0,0,13073327,18783305,0,159000,0,0,
LawrenceBroadway,2012,2001,2025,109,3022008,26590257,0,0,369961,13169640,0,473000,54510,0,
LawrenceKedzie,2012,2000,2024,88,6783796,61816620,0,0,9303190,20096429,0,666000,121700,3271675,Wells Fargo Bank
LawrencePulaski,2012,2002,2026,116,1385155,11365731,0,2900000,1630295,9007491,0,229000,25645,0,
LincolnAvenue,2012,1999,2023,77,2784034,25199218,635240,7931347,2763701,10404107,0,0,0,0,
LincolnBelmontAshland,2012,1994,2018,28,1128297,16008512,0,0,1165826,1620286,0,0,0,1161826,Amalgamated Bank
LittleVillage,2012,2007,2031,152,75126,2119586,0,0,208211,7551257,0,0,0,0,
LittleVillageEast,2012,2009,2033,164,107739,471731,0,0,5055,460644,0,0,0,0,
MaddenWells,2012,2002,2026,126,938665,4715706,0,1051820,516943,2018652,0,0,17650,0,
MadisonAustin,2012,1999,2023,75,1616754,16478035,3380368,24879863,4451393,13498143,0,0,0,0,
MichiganCermak,2012,1989,2013,29,0,8556565,4000000,4810000,2243910,0,0,0,19357,0,
Midway,2012,2000,2024,89,1197355,12565969,0,0,38843,4473511,856920,166000,0,0,
Midwest,2012,2000,2024,95,14268696,110454510,0,983720,6125749,45104451,2737988,961000,279717,2320000,Wells Fargo Bank
Montclare,2012,2000,2024,102,313662,3159940,0,0,283243,708721,0,92000,0,0,
MontroseClarendon,2012,2010,2034,173,0,0,0,0,0,0,0,0,0,0,
NearNorth,2012,1997,2020,30,17372302,148071705,0,1046644,15460733,53852139,0,3231000,328852,5820841,Amalgamated Bank
NearSouth,2012,1990,2014,31,62767177,488590658,0,3683333,16029964,196806447,0,21539000,1188339,9559023,Amalgamated Bank
NearWest,2012,1989,2013,32,14808163,126431506,0,0,1007220,34703487,17940520,2358000,267026,0,
NorthBranchNorth,2012,1997,2021,33,4253051,40695546,0,180604,298898,35610031,0,0,74985,0,
NorthBranchSouth,2012,1998,2021,34,5430165,54099467,0,2500000,10433288,25455128,0,831000,100958,0,
NorthCicero,2012,1997,2020,35,1114865,11389930,0,0,370253,2641431,0,204000,19917,0,
Northwest,2012,1998,2021,64,6273873,55799510,0,0,1220575,21030788,3280404,361000,112833,0,
OhioWabash,2012,2000,2024,100,1234257,12301865,0,0,1328693,1247643,0,0,0,0,
NorthPullman,2012,2009,2033,166,10335,553394,0,0,230671,113025,0,0,0,0,
OgdenPulaski,2012,2008,2032,161,1202623,7712920,0,0,898284,5774821,0,0,29602,0,
PershingKing,2012,2007,2031,154,35433,448337,4553272,6855472,4283597,216448,0,0,0,0,
PetersonCicero,2012,2000,2024,90,385606,2406415,0,0,19395,1558284,0,132000,0,0,
PetersonPulaski,2012,2000,2024,91,546830,8846565,0,0,217999,6088233,0,39000,11640,0,
Pilsen,2012,1998,2022,53,9960298,91338440,0,0,14422139,44989857,0,843000,185647,4964919,Amalgamated Bank
PortagePark,2012,1998,2021,58,2526022,25443121,0,0,742400,14346748,0,1265000,46140,0,
PrattRidge,2012,2004,2028,135,283128,1602506,0,0,7947,673375,0,0,0,0,
Pulaski,2012,1999,2022,69,3069758,28626299,0,0,816388,13372841,735709,1344000,54299,0,
Ravenswood,2012,2005,2029,139,740082,5061325,0,500000,214942,4033474,0,319000,13814,0,
RandolphWells,2012,2010,2034,172,2055,61385,0,29000000,17365,48156,0,0,0,0,
ReadDunning,2012,1991,2015,36,0,36544480,0,1814000,1512116,10900280,0,1083000,52101,0,
RiverSouth,2012,1997,2020,37,13981111,107950584,0,47258006,1228514,54406262,4115000,0,263628,0,
RiverWest,2012,2001,2025,104,12802360,81680636,0,0,3518132,44554332,0,1805000,235062,0,
RooseveltCanal,2012,1997,2021,39,868703,15310048,0,0,1084260,1896679,0,203000,18443,0,
RooseveltCicero,2012,1998,2021,38,2738150,21099971,0,0,509683,12022623,0,1528000,42550,0,
RooseveltHoman,2012,1990,2014,40,0,11120216,0,0,186814,8195531,0,371000,15125,0,
RooseveltRacine,2012,1998,2022,62,1537155,9619215,0,0,76799,4503164,0,0,28814,0,
RooseveltUnion,2012,1999,2022,68,4370035,33047555,0,0,8811195,5615768,0,0,78469,0,
RoselandMichigan,2012,2002,2026,113,509504,4987270,0,0,331939,3421920,0,314000,0,0,
SanitaryDrainageShipCanal,2012,1991,2015,42,413818,12492711,0,0,816837,1165158,0,0,0,741750,Amalgamated Bank
SouthChicago,2012,2000,2024,93,1887148,10184798,0,0,211865,6715738,0,488000,35320,0,
SouthWorks,2012,1999,2023,78,78961,1180514,0,0,3978,964081,0,185000,0,0,
StevensonBrighton,2012,2007,2031,149,133117,3966564,0,0,430911,2921418,0,0,0,0,
Stockyards,2012,1989,2013,44,2125499,42153928,0,0,72556,7194487,0,174000,35695,0,
StockyardsAnnex,2012,1996,2020,43,4219786,19368474,0,525000,2816921,8288141,3950064,567000,23347,0,
StockyardsSEQuadrant,2012,1992,2015,45,2167724,31155301,0,3675608,48448,10352405,0,1124000,37003,0,
StonyIslandBurnside,2012,1998,2034,54,2678095,23596268,0,0,2616001,7011800,1232866,702000,47902,0,
TouhyWestern,2012,2006,2030,146,270936,3166220,1539900,7085742,1947615,9595420,0,0,0,1926452,Wells Fargo Bank
WeedFremont,2012,2008,2032,158,335796,1104516,0,0,382331,562137,0,0,0,0,
WestGrand,2012,1996,2012,46,70007,1178772,0,0,3803,294574,0,38000,0,0,
WestIrvingPark,2012,2000,2024,83,904799,9761306,0,2000000,290577,5923231,0,501000,15819,0,
WestPullman,2012,1998,2021,50,0,227177,0,0,6231,27917,0,0,0,0,
WesternNorth,2012,2000,2024,84,5062311,40085618,0,0,1092107,20218003,635240,2818000,90308,0,
WesternSouth,2012,2000,2024,85,6305134,50313555,0,0,6955277,22848255,0,178000,113824,0,
WesternRockIsland,2012,2006,2030,142,1318566,9686581,0,0,257002,8108370,0,789000,25440,0,
WestWoodlawn,2012,2010,2034,171,3439,105973,0,0,2796,102530,0,0,0,0,
WilsonYard,2012,2001,2025,110,6736346,55681397,0,0,9590037,15977683,0,0,121488,0,
Woodlawn,2012,1999,2022,65,2842187,24490031,0,0,619400,12505730,1147869,1349000,53290,0,
WesternOgden,2012,1998,2021,48,8907941,56989457,0,0,1703720,28877994,0,1710000,132477,0,
