tif_name,tif_year,start_year,end_year,tif_number,property_tax_extraction,cumulative_property_tax_extraction,transfers_in,cumulative_transfers_in,expenses,fund_balance_end,transfers_out,distribution,admin_costs,finance_costs,bank
119th/Halsted,2024,2002,2026,114,1169232,16160530,0,97500,1992791,6202584,0.0,0,12237.0,0,
119th/I-57,2024,2002,2026,125,2981970,45401269,0,950000,1978063,11933591,0.0,0,37635.0,0,
Addison South,2024,2007,2031,150,9571721,73536027,0,0,606424,24645669,0.0,0,101752.0,0,
Archer/Central,2024,2000,2024,99,704924,13360997,0,240000,573667,0,0.0,3939230,0,0,
Archer/Western,2024,2009,2033,163,4297064,16481155,1919400,9889400,599778,17791966,0.0,0,44319.0,0,
Armitage/Pulaski,2024,2007,2031,151,373750,3525002,0,0,676450,1432911,0.0,0,0,0,
Avalon Park/South Shore,2024,2002,2026,123,837757,12149227,0,0,269928,3221096,0.0,0,0,0,
Austin Commercial,2024,2007,2031,156,2421067,20819993,0,3235000,1245851,9495307,0.0,0,25295.0,0,
Avondale,2024,2009,2033,167,427616,2347754,0,2900000,6278,2554478,0.0,0,0.0,0.0,
Belmont/Central,2024,2000,2036,81,6448411,80833325,0,938,5574320,29009982,9000000.0,1781140,75662.0,0,
Belmont/Cicero,2024,2000,2024,82,1489999,26032835,0,0,1640167,0,0.0,7964273,19508.0,0,
Bronzeville,2024,1998,2034,61,7756327,95218426,0,10400000,3036850,48770064,0.0,0,88363.0,0,
Bryn Mawr/Broadway,2024,1996,2032,13,4032466,47281944,0,83742548,358258,9715771,0.0,0,40730.0,0,
Canal/Congress,2024,1998,2034,63,72655780,600088149,0,10966931,37833188,150200133,0.0,0,755454.0,0,
Central West,2024,2000,2036,86,48891807,440174821,0,70617714,23093717,93388607,0.0,38586082,551193.0,0,
Chicago/Central Park,2024,2002,2026,115,10766661,125129861,18986568,142534530,8614793,73811723,0.0,0,116191.0,0,
Chicago/Kingsbury,2024,2000,2024,94,36569696,453452429,0,0,11397750,0,0.0,75460088,459927.0,0,
Cicero/Stevenson,2024,2022,2046,185,0,0,5500000,12100000,54770,10398592,0.0,0,0,0,
Clark/Montrose,2024,1999,2035,70,6275243,65792220,0,2000000,402678,15388055,0.0,10966192,65437.0,0,
Cicero/Archer,2024,2000,2024,96,840933,16519545,0,0,401015,0,2000000.0,5207362,10291.0,0,
Commercial Avenue,2024,2002,2026,128,1530708,29196697,0,0,10886,15306161,0.0,0,16696.0,0,
Cortland/Chicago River,2024,2019,2043,183,5533940,24503989,0,86412074,140314,86703090,0.0,0,61433.0,0,
Devon/Sheridan,2024,2004,2028,134,3554126,21544838,0,12728430,2317460,8831669,0.0,0,40008.0,0,
Diversey/Chicago River,2024,2016,2040,179,161056,1395479,0,526000,88445,1629266,0.0,0,0,0,
Diversey/Narragansett,2024,2003,2027,129,3424119,44685370,9000000,9000000,13014298,6168676,0.0,0,32390.0,0,
Division/Homan,2024,2001,2025,107,3932831,33143723,0,0,27569,17934043,0.0,0,42172.0,0,
Edgewater/Ashland,2024,2003,2027,130,1072300,12070750,0,1400000,16215,5528308,0.0,152072,11816.0,0,
Elston/Armstrong Industrial Corridor,2024,2007,2031,153,1711189,11437057,0,0,344636,7999990,0.0,0,18784.0,0,
Englewood Mall,2024,1989,2025,21,1040000,14855448,5400000,12945883,4055802,9434460,0.0,0,0,0,
Englewood Neighborhood,2024,2001,2037,106,2893966,78391396,0,0,485483,26754026,5400000.0,0,30143.0,0,
Ewing Avenue,2024,2010,2034,169,323796,3380915,0,6508056,137084,2322780,0.0,0,0,0,
Foster/California,2024,2014,2038,177,-243,541745,950000,7694830,3598,1368393,0.0,0,0.0,0.0,
Foster/Edens,2024,2018,2042,181,2479084,9268231,0,0,1310358,3649540,0.0,0,27063.0,0,
Fullerton/Milwaukee,2024,2000,2027,87,21911518,192573767,0,52044,6119198,63162041,0.0,18500738,246682.0,0,
Galewood/Armitage Industrial,2024,1999,2035,71,6384720,71089184,0,26197449,755242,17744070,0.0,379076,67526.0,0,
Goose Island,2024,1996,2032,23,8664956,112794164,0,31000000,1010855,46159075,0.0,4229158,99415.0,0,
Greater Southwest Industrial (East),2024,1999,2035,66,1594248,20700853,0,0,24111,4154105,0.0,2848424,17776.0,0,
Greater Southwest Industrial (West),2024,2000,2024,92,162664,14885307,0,976540,6168,0,0.0,6916374,0.0,0.0,
Harrison/Central,2024,2006,2030,144,2049522,10597705,0,7925254,1461497,4115450,0.0,0,21675.0,0,
Hollywood/Sheridan,2024,2007,2031,157,3852203,16878475,575824,78611382,650321,13978616,0.0,0,39989.0,0,
Homan/Arthington,2024,1998,2034,24,831246,14063564,0,1062798,13695,5461587,0.0,0,0,0,
Humboldt Park Commercial,2024,2001,2025,108,7889160,75638603,0,0,2103028,32594962,0.0,0,83645.0,0,
Jefferson/Roosevelt,2024,2000,2024,101,14204784,143213099,0,12500000,2757585,0,5000000.0,59424960,194655.0,0,
Kennedy/Kimball,2024,2008,2032,160,2533876,11218701,0,0,193356,10185362,0.0,0,25486.0,0,
Kinzie Industrial Corridor,2024,1998,2034,52,171547404,904281435,0,0,64622057,284644098,18986568.0,103246014,1869942.0,0,
Lake Calumet Area Industrial,2024,2000,2036,103,5893876,75940089,0,4284000,5086744,22340226,5088000.0,0,64971.0,0,
Lakefront,2024,2002,2026,119,405076,6339706,0,0,302297,2116011,0.0,0,0,0,
LaSalle Central,2024,2006,2030,147,211363276,1206470092,0,9232000,2839997,362514011,0.0,95793442,2118389.42,0,
Lawrence/Broadway,2024,2001,2037,109,8451752,85803157,0,95185504,4667900,43939660,575824.0,0,87819.0,0,
Lawrence/Kedzie,2024,2000,2036,88,13215396,161119915,0,3500000,8815673,38136790,0.0,0,138236.0,0,
Lawrence/Pulaski,2024,2002,2026,116,2827391,32909790,0,2900000,632992,15806592,0.0,0,30452.0,0,
Lincoln Avenue,2024,1999,2035,77,5063221,65873404,0,22342064,6950728,9350523,0.0,442806,49814.0,0,
Little Village Industrial Corridor,2024,2007,2031,152,4158038,13799107,0,0,620196,10656820,0.0,0,48695.0,0,
Little Village East,2024,2009,2033,164,705038,2721934,0,1280000,11967,2976781,0.0,0,0,0,
Madden/Wells,2024,2002,2038,126,1912855,21775311,0,1051820,1059842,8444167,0.0,0,21118.0,0,
Madison/Austin Corridor,2024,1999,2035,75,4596296,49460492,2040000,66727897,2664676,22538651,0.0,0,49170.0,0,
Michigan/Cermak,2024,1989,2025,29,4449956,38876809,0,13810000,1632,10415400,0.0,0,48934.0,0,
Midway Industrial Corridor,2024,2000,2024,89,4012944,58502883,0,0,373740,0,3500000.0,10834820,55862.0,0,
Midwest,2024,2000,2036,95,21751348,305102569,0,17354510,23359525,87292249,2040000.0,0,248053.0,0,
Montrose/Clarendon,2024,2010,2034,173,1688025,9129372,0,0,1522452,5902369,0.0,0,18233.0,0,
Near North,2024,1997,2033,30,43917557,520349813,0,3546644,1445373,213881379,0.0,0,488271.0,0,
Northwest Industrial Corridor,2024,1998,2034,64,18538917,176779589,0,521583,2181795,84857826,0.0,0,208584.0,0,
Ohio/Wabash,2024,2000,2024,100,2872074,35345297,0,0,2872074,0,0.0,164080,0,0,
North Pullman,2024,2009,2033,166,2208446,20965921,938013,21763957,2996225,8082602,0.0,0,24423.0,0,
Ogden/Pulaski,2024,2008,2032,161,818783,10041752,0,3485500,2525496,4986010,0.0,0,0,0,
Peterson/Pulaski,2024,2000,2024,91,1904417,23639924,0,0,361016,0,0.0,7350369,24180.0,0,
Pilsen Industrial Corridor,2024,1998,2034,53,39673691,338796274,0,0,2976125,143080177,0.0,0,433478.0,0,
Pratt/Ridge Industrial Park Conservation Area,2024,2004,2028,135,887474,7444041,0,0,13669,6690373,0.0,0,0.0,0.0,
Pulaski Industrial Corridor,2024,1999,2035,69,10793709,96430408,0,3000000,2579299,51578014,0.0,1314200,119066.0,0,
Randolph/Wells,2024,2010,2034,172,22220667,86328379,0,29632000,215877,27411437,0.0,7699911,186779.0,0,
Red Line Extension,2024,2022,2058,186,4645337,6861151,0,0,54898,6632943,0.0,0,48348.0,0,
River West,2024,2001,2025,104,42617890,388282868,0,0,1966218,75912734,0.0,70716244,529199.0,0,
Roosevelt/Cicero Industrial Corridor,2024,1998,2034,38,8408666,74964298,0,0,1019705,37228358,0.0,6939725,96008.0,0,
Roosevelt/Clark,2024,2019,2043,184,4458524,10919569,5000000,31735714,335866,76345151,0.0,0,46197.0,0,
Roosevelt/Racine,2024,1998,2034,62,4754656,38987565,17000000,32350000,9709637,20856576,0.0,0,46925.0,0,
Roseland/Michigan,2024,2002,2026,113,356947,9572365,0,719405,266330,595690,938013.0,0,0,0,
Red Purple Modernization Phase One (Transit TIF),2024,2016,2052,180,75667025,391298368,0,0,70863185,17697865,0.0,0,859587.0,0,
Sanitary and Ship Canal,2024,1991,2027,42,1934113,25233242,0,0,1329981,3811653,0.0,0,22166.0,0,
South Chicago,2024,2000,2036,93,945299,23748843,0,0,119861,8357017,0.0,0,0,0,
Stevenson Brighton,2024,2007,2031,149,9764143,54306773,0,9300000,10357113,15855153,0.0,0,100647.0,0,
Stockyards Southeast Quadrant Industrial,2024,1992,2028,45,4042759,56881748,0,3675608,1800145,7198614,0.0,1424040,44233.0,0,
Stony Island Commercial/Burnside Industrial,2024,1998,2034,54,4730179,68633655,0,0,4165412,14091084,0.0,0,48954.0,0,
Touhy/Western,2024,2006,2030,146,1234071,10046229,0,28166552,1153858,4082028,0.0,0,13266.0,0,
Washington Park,2024,2014,2038,178,2071969,11417993,0,6650000,197201,10635889,0.0,0,21361.0,0,
West Irving Park,2024,2000,2024,83,1919895,24809205,0,2500000,972426,0,0.0,10422495,23682.0,0,
Western Avenue North,2024,2000,2024,84,11534748,144061536,0,2250000,46200060,0,950000.0,7883298,148830.0,0,
Western Avenue South,2024,2000,2024,85,13673894,166319150,0,250000,18540195,0,0.0,57145658,178634.0,0,
Western/Rock Island,2024,2006,2030,142,1776306,22024390,0,6031115,639515,6828099,0.0,0,18978.0,0,
West Woodlawn,2024,2010,2034,171,66298,193963,2800000,5100000,194193,3075535,0.0,0,0,0,
Wilson Yard,2024,2001,2025,110,15006653,170430218,0,32869153,299335,35053089,0.0,4338201,151849.0,0,
Woodlawn,2024,1999,2035,65,6368135,71634523,0,0,1325125,28748919,2800000.0,0,67409.0,0,
Western/Ogden,2024,1998,2034,48,16531033,188389167,0,0,753394,65301157,17000000.0,0,193905.0,0,
