tif_name,tif_year,start_year,end_year,tif_number,property_tax_extraction,cumulative_property_tax_extraction,transfers_in,cumulative_transfers_in,expenses,fund_balance_end,transfers_out,distribution,admin_costs,finance_costs,bank
79th/Cicero,2019,2005,2029,140,795614,5998878,0,0,557422,1016343,0,0,0,0,
79th/Southwest Highway,2019,2001,2025,112,1376456,19670671,0,0,184731,7314092,0,478000,18253,0,
79th/Vincennes,2019,2007,2031,155,287298,3141715,1000000,1000000,19341,3347255,0,0,0,0,
83rd/Stewart,2019,2004,2028,133,978561,9297666,0,0,1170358,1344419,0,0,13199,0,
87th/Cottage Grove,2019,2002,2026,127,1918182,28082021,750000,1375000,106838,4437071,0,0,23136,0,
95th/Western,2019,1995,2031,9,1177368,15687770,1200000,2400000,985561,3514807,0,0,14897,0,
Addison South,2019,2007,2031,150,5307287,33999645,0,0,11057532,7504978,176000,537000,62138,0,
Archer Courts,2019,1999,2023,67,416550,5896082,0,2235487,116820,2166970,0,112000,0,0,
Archer/Central,2019,2000,2024,99,505122,9722355,0,240000,123996,2028105,0,0,0,0,
Archer/Western,2019,2009,2033,163,1009673,2198703,1400000,1400000,145219,2936339,0,0,10260,0,
Armitage/Pulaski,2019,2007,2031,151,131153,2093163,0,0,59280,954646,0,0,0,0,
Austin Commercial,2019,2007,2031,156,1242783,11573604,0,235000,1233392,5143663,0,141000,14259,0,
Avalon Park/South Shore,2019,2002,2026,123,500936,8390027,0,0,403401,2981730,0,0,0,0,
Avondale,2019,2009,2033,167,177403,761141,0,2900000,28319,1515045,0,0,0,0,
Belmont/Central,2019,2000,2024,81,4803812,50304691,0,938,1093719,18557115,0,0,51198,0,
Belmont/Cicero,2019,2000,2024,82,1302774,18351123,0,0,59993,5143917,0,0,15660,0,
Bronzeville,2019,1998,2022,61,4822973,61015827,1400000,6800000,1861305,28629998,0,0,57627,0,
Bryn Mawr/Broadway,2019,1996,2032,13,2660846,30164314,0,4684947,51810,6237138,0,2239000,31020,0,
Canal/Congress,2019,1998,2022,63,25098028,332805286,2575200,10966931,12229190,44056903,10000000,0,354670,0,
Central West,2019,2000,2024,86,27721675,245210519,0,70617714,13972835,63966180,0,2122000,343827,0,
Chicago/Central Park,2019,2002,2026,115,5287839,81391747,0,101283414,7108910,27296013,0,0,66175,4957730.1,Amalgamated Bank of Chicago
Chicago/Kingsbury,2019,2000,2024,94,25682510,270435457,0,0,3631847,40135380,0,42043000,384411,0,
Cicero/Archer,2019,2000,2024,96,782627,11980574,0,0,13860,5618242,0,0,0,0,
Clark/Montrose,2019,1999,2022,70,3947648,39281914,0,2000000,2724210,12677819,0,849000,46715,0,
Clark/Ridge,2019,1999,2022,74,2510132,31701454,3000000,3000000,3512737,9934470,0,372000,31133,0,
Commercial Avenue,2019,2002,2026,128,1381973,20868915,0,0,157556,10463160,0,0,16719,0,
Cortland/Chicago River,2019,2019,2043,183,0,0,0,0,0,0,0,0,0,0,
Devon/Sheridan,2019,2004,2028,134,1459500,7934196,0,3136000,1283899,3091989,3000000,0,19078,0,
Devon/Western,2019,1999,2023,76,3139784,40501147,0,3340000,246085,3440870,2106384,0,36500,0,
Diversey/Chicago River,2019,2016,2040,179,99167,99167,176000,526000,3937,297137,0,0,0,0,
Diversey/Narragansett,2019,2003,2027,129,2004065,29464052,0,0,1923010,4500775,0,241000,30088,0,
Division/Homan,2019,2001,2025,107,1792591,18329578,0,0,441561,7760572,0,196000,20762,0,
Edgewater/Ashland,2019,2003,2027,130,803117,8099315,0,1400000,12899,6168689,0,0,0,0,
Elston/Armstrong Industrial Corridor,2019,2007,2031,153,729184,4473744,0,0,175869,2149559,0,0,0,0,
Englewood Mall,2019,1989,2025,21,558512,11092743,0,7545883,13704,4873089,0,0,0,0,
Englewood Neighborhood,2019,2001,2025,106,2524668,64088044,0,0,2265840,21484215,3175000,0,32824,0,
Ewing Avenue,2019,2010,2034,169,98268,1887410,0,6508056,4993,1028133,0,0,0,0,
Foster/California,2019,2014,2038,177,348022,707347,366668,5644830,373626,706371,0,0,0,0,
Foster/Edens,2019,2018,2042,181,477834,477834,0,0,6217,476057,0,0,0,0,
Fullerton/Milwaukee,2019,2000,2024,87,10243520,103550462,0,52044,6940125,25314554,0,0,123734,2702463.8,Amalgamated Bank of Chicago
Galewood/Armitage Industrial,2019,1999,2023,71,4009983,42371456,0,20197449,6509591,13298462,0,0,49913,3781144.9,Amalgamated Bank of Chicago
Goose Island,2019,1996,2032,23,5839784,70603410,0,10000000,1741326,19954447,0,0,83079,0,
Greater Southwest Industrial (East),2019,1999,2023,66,1200143,13273376,0,0,695383,3886936,0,0,14772,0,
Greater Southwest Industrial (West),2019,2000,2024,92,858114,13580507,0,976540,54808,6054113,0,174000,0,0,
Harlem Industrial Park Conservation Area,2019,2007,2019,148,0,971268,0,0,139835,0,0,287889,0,0,
Harrison/Central,2019,2006,2030,144,99349,4697515,288000,7636645,604352,1080049,0,0,0,0,
Hollywood/Sheridan,2019,2007,2031,157,785220,3394467,575824,12076096,614027,1937241,0,0,0,0,
Homan/Arthington,2019,1998,2021,24,597689,10154057,0,1062798,1035786,2974835,0,0,0,0,
Humboldt Park Commercial,2019,2001,2025,108,4021169,44359414,0,0,1031337,14312885,0,385000,49025,0,
Irving Park/Elston,2019,2009,2019,165,-250,933551,200000,200000,107999,0,0,572534,0,0,
Irving/Cicero,2019,1996,2020,27,873540,12879150,0,1291443,149730,2867858,0,99000,0,0,
Jefferson Park,2019,1998,2021,57,1143305,14156776,0,853000,3242939,4801249,0,0,12116,0,
Jefferson/Roosevelt,2019,2000,2024,101,9213721,77858616,0,12500000,640336,12531171,0,5363000,101974,0,
Kennedy/Kimball,2019,2008,2032,160,818297,2136674,0,0,13067,1583878,0,0,0,0,
Kinzie Industrial Corridor,2019,1998,2022,52,41093833,361813998,0,0,17400749,124495431,0,0,557135,0,
Lake Calumet Area Industrial,2019,2000,2024,103,3986728,48310705,0,4284000,3847997,13357647,0,0,50488,0,
Lakefront,2019,2002,2026,119,467399,4003707,0,0,201173,1562876,0,0,0,0,
LaSalle Central,2019,2006,2030,147,93583599,367049909,632000,9232000,15845333,118187536,2575200,46443000,1175497.9,0,
Lawrence/Broadway,2019,2001,2025,109,4663309,51326855,0,0,700379,17818091,575824,0,52420,0,
Lawrence/Kedzie,2019,2000,2024,88,7383792,106416344,1000000,3500000,9506277,12468149,0,0,92755,8111770.83,Zions Bank
Lawrence/Pulaski,2019,2002,2026,116,1614355,20370964,0,2900000,969561,6481202,1200000,292000,19777,0,
Lincoln Avenue,2019,1999,2023,77,2815399,44775094,0,22342064,919501,6197252,0,0,38886,0,
Little Village East,2019,2009,2033,164,0,464610,1280000,1280000,30554,1657691,0,0,0,0,
Little Village Industrial Corridor,2019,2007,2031,152,0,2079529,0,0,135582,1008303,0,0,0,0,
Madden/Wells,2019,2002,2026,126,1621133,13119949,0,1051820,274355,4291674,0,0,17853,0,
Madison/Austin Corridor,2019,1999,2023,75,2205324,29899114,180000,64687897,773159,4961427,144000,0,27222,0,
Michigan/Cermak,2019,1989,2025,29,2494994,18596645,0,13810000,52437,9141232,0,0,30948,0,
Midway Industrial Corridor,2019,2000,2024,89,3371621,37278911,0,0,43279,3351931,4500000,0,20499,0,
Midwest,2019,2000,2036,95,14570282,209871143,0,12254510,16847798,33164872,0,0,182900,0,
Montclare,2019,2000,2024,102,333541,5170449,0,0,286552,807043,0,0,0,0,
Montrose/Clarendon,2019,2010,2034,173,198248,1284696,0,0,5552,1314309,0,0,0,0,
Near North,2019,1997,2020,30,32435777,324944503,0,3546644,3308171,104925148,0,15767000,404761,0,
North Branch North,2019,1997,2021,33,7314874,77358054,16000000,16180604,1038780,42147655,0,1224000,94131,0,
North Branch South,2019,1998,2021,34,11685500,113204991,0,2500000,1970139,37406091,16000000,1249000,139135,0,
North Pullman,2019,2009,2033,166,1764587,7123368,0,16680164,1191734,3630723,0,0,16788,0,
North/Cicero,2019,1997,2020,35,1139902,20861360,0,0,123600,8329874,0,214000,19796,0,
Northwest Industrial Corridor,2019,1998,2022,64,7967342,103803793,0,521583,1002907,21524537,180000,0,100804,0,
Ogden/Pulaski,2019,2008,2032,161,42704,7704175,2370000,3370000,171020,5314551,0,0,0,0,
Ohio/Wabash,2019,2000,2024,100,1950018,24242138,0,0,1988062,2027266,0,0,0,0,
Pershing/King,2019,2007,2019,154,106238,551902,0,7025826,4017,0,0,277385,0,0,
Peterson/Cicero,2019,2000,2024,90,551919,5721971,0,0,11906,3053191,0,0,0,0,
Peterson/Pulaski,2019,2000,2024,91,904647,14933068,0,0,881187,6776744,0,191000,12715,0,
Pilsen Industrial Corridor,2019,1998,2022,53,18085740,182028751,0,0,15292988,50562328,0,0,224802,4625173,Amalgamated Bank of Chicago
Portage Park,2019,1998,2021,58,3204073,40921311,0,0,2804345,13238560,0,0,37912,0,
Pratt/Ridge Industrial Park Conservation Area,2019,2004,2028,135,442412,3454312,0,0,7907,2588819,0,0,0,0,
Pulaski Industrial Corridor,2019,1999,2023,69,4296140,49823065,0,3000000,3749800,13568701,0,0,50199,0,
Randolph/Wells,2019,2010,2034,172,7074511,9205185,0,29632000,4715316,2420453,632000,0,70646,0,
Red Purple Modernization Phase One (Transit TIF),2019,2016,2052,180,45522999,70551081,0,0,514703,71128072,0,0,511919,0,
River South,2019,1997,2020,37,31338696,266629624,10000000,102373006,21538218,86803226,17000000,0,381056,0,
River West,2019,2001,2025,104,25956969,208044878,0,0,5959068,52791189,0,33225000,297815,0,
Roosevelt/Cicero Industrial Corridor,2019,1998,2021,38,4110900,40541083,0,0,99353,15301962,2514000,530000,44164,0,
Roosevelt/Clark,2019,2019,2043,184,0,0,0,0,0,0,0,0,0,0,
Roosevelt/Racine,2019,1998,2034,62,1836077,21635050,10350000,11350000,8546126,9026522,0,0,0,0,
Roosevelt/Union,2019,1999,2022,68,5608811,66565791,0,0,5300719,8149321,0,0,68260,0,
Roseland/Michigan,2019,2002,2026,113,398817,7572298,0,0,23609,1374521,0,0,0,0,
Sanitary and Ship Canal,2019,1991,2027,42,686696,16741494,0,0,14936,1942775,1280000,0,10473,0,
South Chicago,2019,2000,2024,93,1157562,18480519,0,0,917557,7826449,0,0,14943,0,
South Works Industrial,2019,1999,2019,78,0,1461963,0,0,2784,0,0,1044666,0,0,
Stevenson Brighton,2019,2007,2031,149,4594951,17019294,4500000,6800000,6344226,6793259,0,0,53922,0,
Stockyards Annex,2019,1996,2020,43,1946471,28582301,0,525000,40140,8649429,0,595000,23895,0,
Stockyards Southeast Quadrant Industrial,2019,1992,2028,45,1606519,41988494,0,3675608,125793,7037259,0,576000,21772,0,
Stony Island Commercial/Burnside Industrial,2019,1998,2034,54,3952899,46086115,0,0,1549635,7726527,3000000,0,45307,0,
Touhy/Western,2019,2006,2030,146,598916,5122831,2106384,20112728,2919442,3791059,0,0,0,2480374.23,"Zions Bank, Amalgamated Bank of Chicago"
Washington Park,2019,2014,2038,178,1211809,2666475,4762500,6650000,4659313,3047783,0,0,14508,0,
West Irving Park,2019,2000,2024,83,1288033,15887989,0,2500000,389590,3740179,0,0,15063,0,
West Woodlawn,2019,2010,2034,171,320,96771,800000,2300000,116246,988691,0,0,0,0,
Western Avenue North,2019,2000,2024,84,8559650,86426940,0,2250000,987191,15188413,366668,0,104573,0,
Western Avenue South,2019,2000,2024,85,9731851,100794033,0,250000,2684516,31997089,0,978000,116467,0,
Western/Ogden,2019,1998,2021,48,9441832,113599136,0,0,3621939,24782007,10350000,888000,124434,0,
Western/Rock Island,2019,2006,2030,142,1203203,14277638,1000000,6031115,951609,1925579,1200000,0,14751,0,
Wilson Yard,2019,2001,2025,110,8648801,106056948,0,0,11033526,15938094,0,0,107556,0,
Woodlawn,2019,1999,2022,65,3660943,45012371,0,0,1652939,11357727,5800000,0,45603,0,
