,id,long,lat,order,hole,piece,group,objectid,shape_area,shape_len,value,medianincome
69,60601,-87.60598726,41.88821704,69,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
70,60601,-87.60750595,41.88818966,70,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
71,60601,-87.60755831,41.8881553,71,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
72,60601,-87.60780661,41.88814888,72,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
73,60601,-87.60780856,41.8881675,73,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
74,60601,-87.60781039,41.88818486,74,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
75,60601,-87.60797839,41.88816723,75,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
76,60601,-87.60837336,41.88812579,76,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
77,60601,-87.60846628,41.88811603,77,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
78,60601,-87.60984644,41.88797042,78,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
79,60601,-87.60984617,41.88793587,79,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
80,60601,-87.60985024,41.88790105,80,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
81,60601,-87.6098575,41.88786286,81,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
82,60601,-87.60985953,41.88785871,82,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
83,60601,-87.60986821,41.88783793,83,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
84,60601,-87.60986893,41.88783626,84,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
85,60601,-87.6098754,41.88781325,85,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
86,60601,-87.609879,41.88778992,86,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
87,60601,-87.60987967,41.88776641,87,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
88,60601,-87.60988058,41.88772497,88,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
89,60601,-87.60988102,41.88770492,89,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
90,60601,-87.6098836,41.8875877,90,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
91,60601,-87.60988126,41.88731337,91,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
92,60601,-87.60988016,41.88718587,92,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
93,60601,-87.60987994,41.88715949,93,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
94,60601,-87.6098791,41.8871529,94,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
95,60601,-87.60988024,41.88714303,95,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
96,60601,-87.60988428,41.88713356,96,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
97,60601,-87.60989098,41.88712501,97,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
98,60601,-87.60989999,41.88711774,98,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
99,60601,-87.609911,41.88711216,99,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
100,60601,-87.6099233,41.8871085,100,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
101,60601,-87.60993643,41.88710694,101,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
102,60601,-87.60993849,41.88708769,102,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
103,60601,-87.6099394,41.88690218,103,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
104,60601,-87.60994033,41.88670965,104,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
105,60601,-87.60994519,41.88649053,105,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
106,60601,-87.60995333,41.88612365,106,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
107,60601,-87.60995361,41.88607897,107,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
108,60601,-87.60995631,41.88566741,108,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
109,60601,-87.60995694,41.885572,109,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
110,60601,-87.60995752,41.88526399,110,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
111,60601,-87.60995823,41.8852557,111,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
112,60601,-87.60996492,41.88518044,112,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
113,60601,-87.60996803,41.88513258,113,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
114,60601,-87.60996764,41.88512525,114,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
115,60601,-87.60996643,41.88507244,115,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
116,60601,-87.60996813,41.88501962,116,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
117,60601,-87.60997175,41.88497892,117,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
118,60601,-87.6099728,41.88496691,118,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
119,60601,-87.60997716,41.88484427,119,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
120,60601,-87.60997878,41.88479872,120,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
121,60601,-87.60997878,41.8847954,121,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
122,60601,-87.60997695,41.88478189,122,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
123,60601,-87.60997363,41.88477273,123,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
124,60601,-87.60997221,41.88476877,124,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
125,60601,-87.60997108,41.88474231,125,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
126,60601,-87.60997203,41.88468694,126,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
127,60601,-87.60997471,41.88465485,127,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
128,60601,-87.60997666,41.8846317,128,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
129,60601,-87.60997493,41.88463169,129,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
130,60601,-87.60996751,41.88463161,130,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
131,60601,-87.60996885,41.88449337,131,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
132,60601,-87.61006924,41.88447825,132,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
133,60601,-87.61010033,41.88447358,133,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
134,60601,-87.61272908,41.8844875,134,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
135,60601,-87.61274993,41.88448511,135,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
136,60601,-87.61332407,41.88441925,136,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
137,60601,-87.61340705,41.88440147,137,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
138,60601,-87.61347028,41.88439531,138,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
139,60601,-87.61353108,41.88439289,139,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
140,60601,-87.61355701,41.8843925,140,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
141,60601,-87.6136293,41.88439145,141,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
142,60601,-87.61375656,41.88438961,142,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
143,60601,-87.61388328,41.88438777,143,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
144,60601,-87.61404019,41.88438549,144,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
145,60601,-87.61419834,41.88438318,145,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
146,60601,-87.61435779,41.88438086,146,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
147,60601,-87.61447038,41.88437794,147,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
148,60601,-87.61449715,41.88437759,148,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
149,60601,-87.61452885,41.88437721,149,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
150,60601,-87.61521891,41.88437448,150,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
151,60601,-87.61583433,41.88437303,151,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
152,60601,-87.61604113,41.88437256,152,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
153,60601,-87.61723342,41.88436969,153,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
